customer_id,order_date,order_qty,order_price
325,3/1/97,1,12.77
325,3/7/97,3,24.47
325,3/13/97,3,28.54
325,3/16/97,2,24.98
325,3/19/97,2,33
325,3/19/97,2,45.98
325,3/27/97,2,24.98
325,3/28/97,1,29.99
325,4/8/97,1,26.99
325,4/10/97,1,14.96
325,4/10/97,1,19.99
325,4/11/97,1,11.77
325,4/27/97,2,21.54
325,4/27/97,1,29.99
325,4/28/97,1,12.49
325,4/29/97,3,20.37
325,4/30/97,2,24.98
325,4/30/97,1,6.99
325,5/1/97,1,27.97
325,5/19/97,6,83.94
325,5/25/97,4,50.97
325,5/28/97,3,20.37
325,6/20/97,3,44.29
325,6/20/97,3,40.97
325,7/25/97,2,25.98
325,1/5/98,4,41.96
325,1/5/98,2,24.98
325,4/27/98,1,12.99
326,1/15/97,1,23.99
327,1/15/97,1,19.97
328,1/15/97,1,12.7
329,1/15/97,2,39.96
330,1/15/97,9,119.76
330,1/20/97,7,92.79
330,1/30/97,3,36.5
330,2/8/97,7,94.57
330,3/19/97,1,13.97
330,6/22/97,4,59.28
330,10/12/97,1,24.49
331,1/15/97,1,14.7
332,1/15/97,5,64.23
332,1/20/97,1,11.77
332,4/24/97,1,9.98
333,1/15/97,1,14.96
334,1/15/97,1,15.36
335,1/15/97,2,26.14
336,1/15/97,4,49.28
336,1/23/97,1,13.97
336,2/5/97,6,66.22
336,2/7/97,3,48.9
336,2/7/97,4,49.28
336,9/10/97,2,36.48
336,9/24/97,1,10.49
336,11/26/97,10,113.9
336,12/15/97,2,20.98
337,1/15/97,1,11.99
338,1/15/97,1,11.77
338,4/1/98,1,9.49
338,4/14/98,1,13.99
338,5/15/98,1,11.49
338,5/15/98,1,12.99
339,1/15/97,1,8.77
339,6/21/97,1,9.77
339,3/19/98,1,14.42
340,1/15/97,2,30.13
341,1/15/97,1,19.99
342,1/15/97,1,27.99
343,1/15/97,2,29.98
344,1/16/97,3,39.7
344,3/15/97,1,15.7
344,6/23/97,1,15.7
344,11/21/97,1,22.49
345,1/16/97,2,21.98
346,1/16/97,4,39.3
347,1/16/97,1,15.36
348,1/16/97,1,6.79
348,6/23/97,1,4.79
349,1/16/97,1,17.9
350,1/16/97,7,128.36
350,2/15/97,9,130.09
350,6/23/97,2,27.94
351,1/16/97,2,29.33
351,3/24/97,1,12.77
352,1/16/97,1,7.98
353,1/16/97,2,11.56
354,1/16/97,1,41.9
355,1/16/97,3,44.12
356,1/16/97,1,9.99
357,1/16/97,3,46.68
357,2/3/97,18,242.98
358,1/16/97,1,23.99
358,3/6/97,4,58.46
358,7/1/97,1,13.97
359,1/16/97,1,15.36
360,1/16/97,1,17.36
361,1/16/97,1,19.99
362,1/16/97,1,7.78
363,1/16/97,1,24.99
363,2/21/97,1,9.77
363,3/31/97,1,9.77
364,1/16/97,4,47.48
364,1/29/97,2,19.74
364,3/11/97,4,58.06
364,4/10/97,3,63.31
364,8/5/97,2,26.14
364,10/1/97,3,38.97
365,1/16/97,1,15.96
366,1/17/97,1,11.77
367,1/17/97,1,13.97
367,4/9/97,9,176.45
367,10/31/97,4,40.46
367,5/7/98,8,125.92
368,1/17/97,1,15.99
368,4/3/97,1,30.99
368,4/26/97,1,4.79
368,5/19/97,2,43.48
368,11/20/97,1,33.99
368,2/18/98,3,31.97
369,1/17/97,1,18.77
370,1/17/97,1,14.37
370,4/26/97,2,24.74
370,3/9/98,2,21.48
371,1/17/97,1,6.78
371,3/24/98,2,23.48
372,1/17/97,1,14.37
373,1/17/97,1,11.77
374,1/17/97,1,14.37
375,1/17/97,1,12.97
376,1/17/97,1,14.96
376,1/17/97,1,14.37
376,2/26/97,1,13.77
376,2/4/98,2,29.48
376,3/27/98,1,21.99
377,1/17/97,3,27.55
377,3/31/97,1,13.97
378,1/17/97,1,8.79
378,6/20/97,1,16.7
379,1/17/97,1,15.36
380,1/17/97,1,20
381,1/17/97,1,14.99
382,1/17/97,2,34.66
382,1/23/97,1,17.3
382,3/25/97,1,14.96
382,5/1/97,2,28.34
382,5/23/97,5,73.02
382,7/1/97,3,45.43
382,7/12/97,4,59.25
382,7/26/97,1,14.96
382,8/16/97,5,72.03
382,9/1/97,1,13.97
382,9/10/97,1,12.99
382,9/29/97,3,55.97
382,11/17/97,1,11.49
382,11/18/97,1,11.49
382,12/8/97,3,28.97
382,12/11/97,1,11.49
382,1/2/98,3,33.47
382,2/26/98,1,17.49
382,4/15/98,1,12.99
382,5/19/98,1,13.99
382,5/29/98,1,26.99
382,6/25/98,1,12.99
383,1/17/97,1,13.97
384,1/17/97,3,43.69
385,1/17/97,4,19.76
385,1/17/97,1,6.79
385,1/27/97,1,12.49
385,2/1/97,3,41.68
385,4/19/97,1,12.77
385,8/23/97,2,24.49
385,10/19/97,3,61.97
385,12/5/97,2,29.48
385,1/24/98,1,12.49
386,1/17/97,1,14.37
387,1/17/97,2,30.73
388,1/18/97,1,20.97
388,5/5/97,7,100.59
389,1/18/97,2,17.88
389,2/24/97,1,14.79
389,3/30/97,1,29.37
389,12/18/97,2,27.98
390,1/18/97,1,14.37
391,1/18/97,2,42.73
392,1/18/97,1,15.36
393,1/18/97,1,15.36
394,1/18/97,1,15.36
394,7/18/97,12,189.64
395,1/18/97,2,24.14
395,1/18/97,1,25.77
395,2/18/97,2,23.54
396,1/18/97,3,33.31
396,12/15/97,3,38.97
397,1/18/97,1,25.77
397,2/21/97,1,16.96
397,4/19/97,1,14.37
397,6/16/97,1,11.77
398,1/18/97,2,34.98
398,3/15/97,1,29.99
399,1/18/97,2,19.54
400,1/18/97,2,23.54
401,1/18/97,1,6.79
401,6/5/97,2,24.02
401,6/20/97,1,12.25
402,1/18/97,2,20.75
403,1/18/97,1,14.99
403,5/13/97,1,46.37
403,5/25/97,6,84.19
403,6/26/97,1,25.97
403,7/14/97,1,25.77
403,7/15/97,5,64.43
403,7/28/97,2,33.96
403,8/20/97,1,19.99
403,8/24/97,3,57.71
403,12/6/97,6,93.94
403,1/6/98,1,24.49
403,2/28/98,2,24.87
403,4/22/98,5,61.34
404,1/18/97,1,20.97
404,3/2/97,1,15.38
404,2/12/98,2,18.98
405,1/18/97,1,11.77
406,1/18/97,2,32.74
406,2/6/97,4,56.66
406,5/9/97,1,11.77
407,1/18/97,2,28.93
407,8/29/97,1,14.96
407,6/11/98,2,23.76
408,1/18/97,3,44.29
409,1/18/97,6,55.04
410,1/18/97,3,41.25
410,6/19/97,2,28.34
410,11/18/97,1,12.49
410,4/5/98,2,24.48
410,5/19/98,2,23.98
411,1/18/97,4,56.66
412,1/18/97,6,97.22
412,1/22/97,1,15.36
412,2/11/97,1,15.36
412,12/30/97,18,271.82
412,1/2/98,2,31.98
413,1/18/97,2,73.13
414,1/18/97,2,34.72
414,11/14/97,2,19.98
415,1/19/97,2,30.32
415,1/21/97,1,13.77
415,3/8/97,1,14.96
415,6/14/97,2,24.95
415,10/11/97,1,12.99
415,10/30/97,1,59.49
415,11/23/97,1,11.49
415,12/10/97,1,18.49
416,1/19/97,3,35.31
417,1/19/97,1,10.77
418,1/19/97,2,26.74
419,1/19/97,1,11.77
419,3/2/98,1,29.49
420,1/19/97,2,39.36
420,12/2/97,2,30.98
421,1/19/97,1,16.9
422,1/19/97,2,27.13
422,2/26/97,4,59.83
422,4/16/97,3,45.11
422,12/6/97,4,41.46
423,1/19/97,6,82.41
423,2/18/97,1,11.77
423,6/6/97,1,14.96
424,1/19/97,2,23.54
424,2/3/98,1,11.88
424,3/8/98,2,24.87
424,3/8/98,1,11.99
424,4/20/98,2,29.98
424,5/6/98,3,43.97
425,1/19/97,1,12.49
426,1/19/97,3,36.73
427,1/19/97,1,21.37
427,2/19/97,2,29.33
428,1/19/97,1,12.49
428,6/21/97,3,38.33
428,8/17/97,1,11.77
428,10/31/97,1,13.99
428,4/10/98,1,72.99
428,5/1/98,1,72.99
428,6/7/98,3,42.47
429,1/19/97,1,15.36
430,1/19/97,1,15.36
431,1/19/97,2,31.72
431,10/20/97,3,49.47
432,1/19/97,1,11.77
433,1/19/97,4,49.87
434,1/19/97,3,37.51
434,3/19/97,2,25.74
434,4/29/98,3,58.74
435,1/19/97,1,9.77
436,1/19/97,2,39.98
437,1/19/97,4,58.89
438,1/19/97,2,31.52
439,1/19/97,1,15.99
439,5/26/97,2,34.14
440,1/19/97,5,84.02
440,3/7/97,6,88.6
440,7/21/97,7,106.55
441,1/19/97,2,25.74
441,2/16/97,1,13.97
441,7/15/97,1,13.97
441,7/17/97,1,12.97
441,7/25/97,1,14.79
441,12/5/97,4,57.96
441,12/20/97,1,13.99
441,12/31/97,4,53.96
441,3/17/98,1,13.49
441,4/14/98,1,12.99
441,6/12/98,3,44.47
442,1/19/97,1,13.97
443,1/19/97,3,65.97
444,1/20/97,2,29.92
444,1/27/97,2,29.98
444,2/11/97,2,29.98
444,2/13/98,1,12.99
445,1/20/97,2,18.56
446,1/20/97,1,22.99
446,3/14/97,2,24.48
446,4/22/97,1,13.97
446,5/26/97,1,23.88
446,6/16/97,2,24.49
446,7/23/97,2,23.54
446,7/29/97,2,28.73
446,6/4/98,1,11.88
447,1/20/97,1,14.99
448,1/20/97,1,18.36
448,2/4/97,3,44.97
449,1/20/97,1,14.96
450,1/20/97,4,71.69
450,3/16/97,2,27.33
451,1/20/97,13,150.21
451,3/23/97,7,83.39
451,10/11/97,3,52.97
452,1/20/97,2,25.74
452,5/19/97,1,11.77
453,1/20/97,5,72.25
453,1/22/97,1,35.37
453,4/7/97,2,27.14
454,1/20/97,2,30.72
454,7/29/97,1,14.37
455,1/20/97,2,29.92
456,1/20/97,1,17.76
456,2/6/97,1,11.77
456,3/28/97,5,77.48
456,4/28/97,6,80.41
456,5/5/97,3,34.5
456,7/18/97,1,14.37
456,7/18/97,2,29.58
456,8/4/97,6,107.6
456,8/4/97,4,60.05
456,8/6/97,4,52.46
456,11/7/97,2,26.98
456,11/18/97,3,59.97
456,12/15/97,1,13.99
456,3/19/98,9,117.37
457,1/20/97,1,19.99
457,2/9/97,1,9.98
457,2/17/97,1,12.77
457,4/24/97,2,25.48
457,5/6/97,2,27.85
458,1/20/97,2,23.73
459,1/20/97,5,76.23
460,1/20/97,3,43.89
461,1/20/97,1,15.99
461,3/19/97,1,34.77
461,3/21/97,1,22.77
461,4/8/97,2,23.74
461,4/29/97,1,15.36
461,4/30/97,1,12.97
461,6/13/97,1,14.37
461,7/17/97,1,25.77
461,1/25/98,2,21.98
461,3/10/98,1,29.49
461,5/4/98,1,14.99
461,6/4/98,1,14.49
462,1/20/97,4,59.25
463,1/20/97,2,29.33
463,3/21/97,4,58.07
464,1/20/97,2,22.94
464,5/19/97,3,38.71
464,10/2/97,6,61.44
464,12/30/97,3,30.47
465,1/20/97,2,23.96
466,1/20/97,2,29.73
466,4/27/97,3,43.3
466,6/30/97,1,21.77
466,5/31/98,4,62.46
467,1/20/97,3,16.31
467,8/29/97,3,51.5
468,1/20/97,3,41.91
468,10/13/97,3,19.97
469,1/20/97,2,25.74
469,1/30/97,1,12.77
469,7/14/97,1,14.96
469,7/24/97,2,28.93
469,8/21/97,2,29.92
469,10/13/97,1,12.99
469,11/18/97,1,12.49
470,1/20/97,4,51.48
470,5/19/98,5,54.84
471,1/20/97,1,14.37
471,2/6/97,1,14.79
471,12/6/97,4,51.96
472,1/20/97,3,40.73
473,1/20/97,1,9.98
474,1/20/97,2,26.76
474,6/8/97,1,11.77
474,9/13/97,2,28.48
474,4/19/98,4,48.55
475,1/20/97,2,30.86
476,1/20/97,3,34.31
477,1/20/97,4,56.87
477,1/22/97,3,31.31
477,9/13/97,2,25.98
477,9/27/97,2,46.98
477,9/29/97,1,14.49
477,12/28/97,1,10.49
477,3/1/98,1,19.99
478,1/20/97,1,19.99
478,10/13/97,1,5.49
478,10/25/97,1,15.49
479,1/21/97,1,10.97
480,1/21/97,4,49.44
480,4/17/97,7,55.79
480,6/19/97,5,58.1
480,1/4/98,4,34.46
480,3/2/98,6,56.94
481,1/21/97,2,27.54
481,6/21/97,6,89.48
481,4/1/98,7,128.13
482,1/21/97,1,14.96
483,1/21/97,1,11.99
483,3/22/97,1,11.97
484,1/21/97,1,13.97
485,1/21/97,3,31.51
485,1/24/97,3,44.51
485,1/28/97,1,11.77
485,2/5/97,1,11.77
485,2/5/97,1,14.37
485,2/5/97,1,9.97
485,2/24/97,7,81.41
485,3/18/97,3,40.11
485,3/24/97,3,40.71
485,4/28/97,5,59.85
485,5/21/97,5,65.63
485,5/27/97,5,74.77
485,6/23/97,5,62.04
485,9/10/97,3,33.47
486,1/21/97,1,13.97
487,1/21/97,4,65.32
487,1/21/97,1,14.79
487,2/7/97,1,14.79
487,2/25/97,2,28.76
487,3/2/97,2,33.48
487,3/25/97,3,47.12
488,1/21/97,1,21.99
489,1/21/97,1,9.98
490,1/21/97,2,37.48
490,10/24/97,7,102.93
491,1/21/97,2,26.13
491,1/31/97,1,23.99
491,2/8/97,2,34
491,3/24/97,3,42.93
491,5/23/97,2,30.37
491,1/14/98,1,14.49
491,3/9/98,1,11.99
491,3/23/98,1,15.49
492,1/21/97,1,14.37
492,3/21/98,2,18.98
493,1/21/97,1,11.97
493,2/20/97,2,26.13
493,6/18/97,3,44.09
493,8/22/97,2,25.74
493,12/6/97,2,26.98
494,1/21/97,1,12.49
495,1/21/97,1,12.97
495,9/30/97,1,11.49
495,12/23/97,1,7.49
496,1/21/97,2,30.72
496,2/5/97,1,15.36
497,1/21/97,2,41.98
498,1/21/97,4,60.64
499,1/21/97,3,38.03
499,3/13/97,2,28.93
499,4/24/97,3,42.9
499,6/22/97,2,26.14
499,6/24/97,3,41.91
499,7/5/97,5,68.6
499,7/26/97,4,55.07
499,11/7/97,3,41.47
499,1/3/98,2,20.98
499,2/2/98,3,42.06
499,6/27/98,3,39.97
500,1/21/97,2,29.92
500,2/8/97,3,39.73
500,2/20/97,2,25.93
500,3/1/97,3,42.9
501,1/21/97,3,74.97
502,1/21/97,1,14.96
503,1/21/97,2,39.98
504,1/22/97,2,37.98
505,1/22/97,6,83
505,4/30/97,5,64.24
505,5/2/97,1,14.96
505,4/5/98,4,58.85
506,1/22/97,4,65.34
507,1/22/97,5,112.72
507,1/25/97,2,40.74
507,8/27/97,1,14.96
507,11/7/97,5,66.95
507,12/15/97,7,105.93
508,1/22/97,2,18.75
509,1/22/97,3,49.97
509,1/24/97,6,84.22
509,2/10/97,6,85.01
509,2/14/97,6,86.4
509,2/24/97,6,88.99
509,3/8/97,5,71.63
509,3/26/97,6,95.91
509,4/7/97,9,125.69
509,4/17/97,6,95.94
509,4/25/97,7,100.6
509,5/5/97,7,103.75
509,5/12/97,1,15.36
509,6/11/97,7,90.18
509,6/20/97,5,76.22
509,6/27/97,1,15.36
509,8/18/97,7,95.98
509,9/4/97,7,99.21
509,9/18/97,5,69.45
509,9/25/97,1,15.49
509,10/6/97,6,87.44
509,11/18/97,7,99.93
509,1/19/98,7,102.93
509,1/30/98,4,131.46
509,1/31/98,4,56.46
510,1/22/97,1,13.97
511,1/22/97,4,44.74
511,2/28/97,1,14.96
512,1/22/97,1,49.97
513,1/22/97,1,11.97
513,3/18/97,2,37.65
514,1/22/97,2,35.76
515,1/22/97,1,11.77
516,1/22/97,1,11.7
516,6/14/98,2,25.98
516,6/18/98,2,20.98
517,1/22/97,4,62.87
517,2/20/97,1,11.77
517,3/10/97,1,21.77
517,3/23/97,3,35.31
517,5/18/97,2,24.74
517,8/17/97,2,43.34
517,1/1/98,2,31.48
518,1/22/97,1,14.77
519,1/22/97,1,14.96
519,9/30/97,3,41.47
519,2/26/98,2,25.16
520,1/22/97,2,34.98
521,1/22/97,1,9.97
521,6/4/97,1,13.77
521,6/23/97,2,21.54
521,7/30/97,1,13.97
521,8/18/97,1,4.79
521,9/20/97,1,11.49
521,9/23/97,2,46.48
521,11/3/97,1,27.99
521,11/7/97,1,33.99
521,11/28/97,2,31.98
521,12/11/97,2,22.98
521,12/19/97,1,16.99
521,12/29/97,1,8.49
521,12/29/97,1,19.99
521,3/7/98,1,15.49
521,6/9/98,3,18.47
522,1/22/97,2,28.13
523,1/22/97,1,12.49
523,3/22/97,2,20.86
523,4/10/97,1,14.37
524,1/22/97,2,30.36
525,1/22/97,3,43.7
526,1/22/97,2,30.76
526,5/28/97,8,120.95
526,6/30/97,6,71.22
526,10/9/97,1,11.49
526,10/13/97,1,13.99
526,10/21/97,4,53.96
526,10/27/97,3,47.97
527,1/22/97,1,12.49
528,1/22/97,1,17.9
528,8/19/97,1,27.77
528,5/3/98,1,11.88
529,1/23/97,5,63.05
529,6/18/97,4,38.92
529,11/1/97,4,25.96
529,11/6/97,1,14.49
529,11/8/97,5,58.95
529,12/11/97,2,16.98
529,3/16/98,3,29.97
529,3/25/98,1,12.99
529,4/14/98,4,28.46
529,6/7/98,3,14.47
529,6/16/98,2,15.98
529,6/26/98,3,27.97
530,1/23/97,1,11.77
531,1/23/97,2,25.74
532,1/23/97,1,17.9
532,4/23/97,1,12.49
532,3/9/98,4,37.96
533,1/23/97,3,41.5
534,1/23/97,2,23.54
534,2/24/97,3,44.88
535,1/23/97,9,154.92
535,5/21/97,1,17.7
535,8/17/97,2,137.14
535,10/18/97,4,62.96
535,2/1/98,12,169.38
536,1/23/97,1,11.77
537,1/23/97,1,9.77
538,1/23/97,10,141.85
539,1/23/97,2,23.94
539,1/24/97,1,6.79
540,1/23/97,14,202.58
541,1/23/97,3,38.5
541,3/10/97,3,40.7
541,9/2/97,2,26.73
541,11/13/97,2,22.48
541,12/5/97,2,26.48
541,12/5/97,1,13.99
541,1/29/98,3,37.86
541,3/14/98,1,12.58
541,4/4/98,4,64.24
541,5/3/98,3,41.97
542,1/23/97,3,35.91
543,1/23/97,9,124.69
543,2/21/97,12,147.4
543,6/29/97,9,124.51
544,1/23/97,1,14.37
545,1/23/97,2,29.16
546,1/23/97,2,23.14
547,1/23/97,1,13.97
548,1/23/97,5,70.45
548,6/26/97,5,71.45
549,1/23/97,2,37.96
549,1/28/97,3,58.95
549,3/3/97,2,28.93
549,4/15/97,3,46.93
549,4/26/97,1,21.99
549,5/16/97,3,49.31
549,6/11/97,3,38.91
549,6/23/97,3,42.31
549,8/22/97,2,27.94
549,8/27/97,3,44.3
549,9/15/97,2,27.98
549,11/1/97,4,53.96
549,11/26/97,3,39.97
549,12/5/97,4,52.46
549,1/16/98,3,59.47
549,3/12/98,3,36.97
549,4/5/98,2,25.07
549,5/19/98,3,36.97
549,6/5/98,3,49.56
549,6/29/98,1,12.58
550,1/23/97,2,15.76
551,1/23/97,2,66.96
551,3/11/97,1,30.97
552,1/23/97,2,33.8
552,1/25/97,3,38.16
552,2/6/97,4,71.24
552,2/16/97,1,14.99
553,1/23/97,1,14.37
553,5/8/97,4,56.31
553,6/2/97,5,92.96
553,7/8/97,1,26.75
553,6/3/98,2,34.48
554,1/23/97,2,21.54
555,1/23/97,2,31.8
555,5/4/97,2,39.98
555,9/7/97,2,23.95
556,1/23/97,1,12.97
557,1/23/97,2,25.14
558,1/24/97,1,8.97
558,2/4/97,1,19.3
558,2/11/97,1,19.3
558,2/20/97,1,4.77
558,2/28/97,1,17.76
558,3/5/97,5,77.84
558,3/20/97,2,31.94
558,3/25/97,2,25.96
558,4/10/97,2,19.76
558,4/30/97,2,30.69
558,5/3/97,1,22.99
558,5/20/97,1,31.03
558,7/10/97,1,19.55
559,1/24/97,2,23.54
560,1/24/97,3,39.3
560,3/18/97,2,30.32
561,1/24/97,1,11.77
561,3/4/97,2,77.34
561,8/15/97,1,15.36
561,10/1/97,3,42.47
561,11/17/97,6,82.44
561,1/31/98,4,55.35
562,1/24/97,1,13.97
562,2/14/97,1,33.99
562,9/22/97,1,15.99
563,1/24/97,3,42.31
564,1/24/97,1,14.37
564,1/24/97,1,13.97
564,1/24/97,1,15.36
565,1/24/97,7,80.59
566,1/24/97,3,78.7
567,1/24/97,1,14.96
567,2/7/97,2,28.93
567,3/2/97,1,15.36
567,5/24/97,2,29.54
567,6/25/97,1,15.76
567,9/15/97,2,14.48
567,12/7/97,3,44.47
567,2/28/98,2,17.98
568,1/24/97,1,9.97
568,12/14/97,5,60.45
568,2/20/98,4,52.54
569,1/24/97,3,26.07
570,1/24/97,2,13.58
570,7/7/97,1,12.25
570,7/17/97,1,16.36
570,10/8/97,1,11.49
570,3/9/98,1,12.49
571,1/24/97,2,15.96
572,1/24/97,5,69.22
572,2/2/97,1,15.96
572,2/12/97,3,52.93
572,2/16/97,6,84.39
572,2/20/97,2,66.54
572,3/26/97,3,33.51
572,2/15/98,5,69.95
573,1/24/97,2,23.54
573,10/20/97,2,61.98
573,10/22/97,1,25.99
573,3/30/98,2,26.87
574,1/24/97,2,26.94
574,7/30/97,3,27.31
575,1/24/97,3,86.97
575,3/3/97,1,13.97
576,1/24/97,3,43.09
577,1/24/97,4,54.27
577,3/16/97,4,59.25
578,1/24/97,1,38.99
579,1/24/97,14,197.79
580,1/24/97,1,11.77
581,1/24/97,1,20.99
581,1/24/97,1,27.99
582,1/24/97,1,13.97
583,1/24/97,2,26.14
584,1/25/97,1,13.97
584,9/30/97,2,45.98
584,11/24/97,2,24.48
585,1/25/97,1,19.99
585,6/13/97,3,42
585,6/25/97,3,38
585,6/25/97,1,8
586,1/25/97,2,25.74
587,1/25/97,6,86.02
588,1/25/97,1,13.97
589,1/25/97,3,38.5
590,1/25/97,1,12.77
591,1/25/97,2,34.54
592,1/25/97,1,21.7
592,8/16/97,1,15.36
593,1/25/97,4,33.34
593,1/26/97,3,38.5
593,2/27/97,4,56.86
593,3/8/97,5,70.03
593,3/31/97,1,15.9
593,4/18/97,5,33.33
593,4/26/97,4,39.52
593,5/25/97,3,43.3
593,3/24/98,1,18.49
594,1/25/97,1,11.77
595,1/25/97,1,19.77
596,1/25/97,2,26.73
596,3/22/97,1,12.77
596,9/11/97,4,69.46
596,11/15/97,4,50.46
596,12/2/97,2,59.48
596,12/13/97,6,80.44
596,3/22/98,3,41.47
597,1/25/97,1,14.79
598,1/25/97,1,12.49
598,12/6/97,2,30.98
598,2/7/98,1,12.49
598,3/11/98,1,12.99
599,1/25/97,1,9.77
599,6/23/97,1,6.78
599,7/25/97,1,9.98
599,11/3/97,1,9.49
599,11/20/97,1,12.49
600,1/25/97,1,109.99
600,10/26/97,1,62.99
601,1/25/97,2,27.95
601,3/14/97,2,26.73
601,3/24/97,2,29.33
601,4/22/97,2,26.93
601,6/24/97,3,44.88
602,1/25/97,10,147.22
602,2/3/98,7,101.82
603,1/25/97,6,71.62
604,1/25/97,1,35.99
604,3/2/97,1,15.36
604,8/17/97,1,14.96
604,8/23/97,1,13.77
605,1/25/97,5,77.24
606,1/25/97,2,28.74
606,9/1/97,1,14.37
607,1/25/97,1,14.96
608,1/25/97,1,21.7
608,4/22/97,2,29.76
608,4/30/97,1,12.97
609,1/25/97,4,49.96
609,1/26/97,3,37.47
609,6/28/97,1,36.69
610,1/25/97,2,34.75
611,1/26/97,1,11.77
611,4/8/97,12,163.61
612,1/26/97,4,55.07
612,6/21/97,1,11.77
613,1/26/97,1,9.97
613,7/1/97,1,11.77
613,9/18/97,1,11.49
613,11/14/97,1,11.49
613,2/25/98,1,11.49
614,1/26/97,3,38.71
615,1/26/97,2,30.32
616,1/26/97,1,24.99
617,1/26/97,2,39.48
618,1/26/97,2,18.95
618,2/2/97,4,35.71
618,2/22/97,1,7.78
619,1/26/97,4,59.26
620,1/26/97,1,14.96
621,1/26/97,2,19.95
621,3/22/97,1,19.99
622,1/26/97,1,15.76
623,1/26/97,1,27.77
623,7/12/97,1,13.97
624,1/26/97,5,73.95
625,1/26/97,4,57.85
625,3/14/97,3,46.08
625,4/10/97,2,29.98
625,4/14/97,1,19.99
626,1/26/97,1,14.37
627,1/26/97,2,24.98
628,1/26/97,1,9.77
629,1/26/97,1,15.36
630,1/26/97,3,28.11
630,9/23/97,2,18.98
630,12/8/97,4,43.96
630,3/29/98,2,27.98
631,1/26/97,1,13.97
632,1/26/97,1,14.37
633,1/26/97,1,12.77
633,2/14/97,5,75.2
634,1/26/97,1,14.99
635,1/26/97,5,53.29
636,1/26/97,1,15.36
637,1/27/97,1,14.96
638,1/27/97,2,9.98
639,1/27/97,3,73.97
640,1/27/97,1,15.36
641,1/27/97,4,50.54
641,2/16/97,3,39.32
641,7/5/97,4,56.07
641,8/2/97,2,24.73
641,10/19/97,3,41.97
641,11/2/97,3,40.97
641,2/8/98,8,111.3
641,3/26/98,1,10.99
641,4/11/98,1,12.99
641,6/23/98,2,45.98
642,1/27/97,1,6.79
643,1/27/97,2,29.33
643,2/13/97,1,18.36
643,2/28/97,3,28.14
643,6/27/97,1,7.78
643,8/14/97,1,6.77
644,1/27/97,4,165.07
644,1/27/98,1,11.88
645,1/27/97,1,14.37
645,1/13/98,2,32.98
645,5/11/98,1,16.99
646,1/27/97,1,11.77
647,1/27/97,2,24.74
648,1/27/97,2,29.73
648,2/7/97,1,9.98
648,4/18/97,1,13.97
648,11/14/97,1,10.49
648,12/23/97,1,10.49
649,1/27/97,1,13.97
649,3/28/97,1,15.36
649,1/28/98,1,14.49
649,2/1/98,1,15.49
649,2/17/98,1,15.49
649,4/16/98,3,44.47
650,1/27/97,1,21.37
650,3/13/97,2,29.33
650,3/21/98,2,22.48
651,1/27/97,1,36.99
651,10/30/97,4,52.46
651,11/25/97,2,28.48
652,1/27/97,1,9.77
653,1/27/97,2,28.74
654,1/27/97,1,14.37
655,1/27/97,1,11.77
655,1/30/97,1,14.37
655,2/26/97,1,14.37
655,7/27/97,7,76.79
655,8/7/97,3,26.83
655,9/2/97,2,14.58
656,1/27/97,2,31.52
656,3/9/97,1,11.77
657,1/27/97,4,61.05
657,3/26/98,5,77.45
658,1/27/97,3,37.03
659,1/27/97,2,28.47
659,3/18/97,2,26.73
660,1/27/97,6,70.83
660,3/20/97,3,28.86
660,3/26/97,1,19.3
661,1/27/97,2,31.32
661,9/20/97,1,12.99
662,1/27/97,2,24.74
663,1/27/97,2,23.98
664,1/27/97,2,23.54
665,1/27/97,1,11.77
665,5/9/98,1,5.49
666,1/28/97,1,44.77
666,6/23/97,4,52.47
667,1/28/97,1,5.78
668,1/28/97,3,31.93
668,2/18/97,2,27.13
668,2/24/97,2,19.75
668,2/25/97,3,44.32
668,4/3/97,3,53.09
668,4/18/97,3,42.9
668,4/22/97,2,30.72
668,5/11/97,1,14.96
668,9/20/97,1,2.99
669,1/28/97,3,42.9
669,2/28/97,3,54.71
670,1/28/97,1,28.99
671,1/28/97,2,28.76
671,2/8/97,1,15.96
671,4/24/97,4,57.06
671,7/1/97,2,27.94
671,7/8/97,1,16.36
671,7/25/97,1,28.97
671,8/21/97,3,72.89
671,10/11/97,2,25.98
671,12/20/97,1,12.99
671,4/25/98,3,45.47
672,1/28/97,1,15.36
672,3/26/97,3,34.11
673,1/28/97,5,84.83
673,2/4/97,1,13.97
673,2/24/97,2,26.33
673,1/30/98,4,61.96
673,2/12/98,4,55.04
673,3/17/98,4,75.96
673,5/31/98,4,70.45
674,1/28/97,2,32.29
675,1/28/97,3,45.89
675,2/7/97,3,96.93
675,6/20/97,2,21.74
675,7/24/97,2,37.73
675,7/24/97,4,54.96
675,11/10/97,2,34.48
675,12/9/97,7,108.43
676,1/28/97,5,69.47
676,2/15/97,6,87.27
676,3/12/97,3,39.9
676,4/8/97,1,14.96
676,5/5/97,8,113.35
676,6/11/97,5,86.43
676,7/8/97,10,134.09
677,1/28/97,3,58.31
678,1/28/97,1,6.79
678,6/20/97,1,14.96
679,1/28/97,1,5.99
680,1/28/97,2,31.35
680,3/12/97,2,26.96
680,5/22/97,2,30.32
681,1/28/97,1,15.36
681,2/7/97,1,29.77
681,2/10/97,1,14.37
681,4/9/97,1,13.97
